key,issuetype,status,resolution,assignee_name,assignee_accountId,parent_key,labels,reporter_name,created,summary
CDM-385,Task,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-80,,Vincent Puga-Aragon,2023-07-07,PPD Report Add Total S37 summation row
CDM-386,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2023-07-10,Add 'Cleaning Metrics' sheet to CPT to summarize 2023 cleaning goals progress
CDM-387,Task,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-80,,Vincent Puga-Aragon,2023-07-11,L201 Inclusion #5 Duplicate Fix in join df
CDM-388,Subtask,Dismissed,Done,,,CDM-350,,Eric Dixon,2023-07-17,Bug fix: `Aliquot Suffix` read in as a list
CDM-389,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,,,Erica Peters,2023-07-19,TS: Create Liver checker
CDM-390,Task,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,,,Vincent Puga-Aragon,2023-07-19,Time Card Pilot
CDM-391,Task,To Do,,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-80,,Lee Ming Sun,2023-07-19,DELFI-L201 Duplicate Enrollment Review
CDM-392,Task,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,,,Vincent Puga-Aragon,2023-07-21,Update L201 SURF Read In files to parquet
CDM-393,Task,Dismissed,Done,,,CDM-79,CPT_Component,Eric Dixon,2023-07-21,DELFI-L101: LIMS Lab Derived Data Table
CDM-394,Subtask,Dismissed,Done,,,CDM-393,,Eric Dixon,2023-07-21,Read surf files as parquet type instead of .tsv
CDM-395,Task,Done,Done,,,CDM-79,,Eric Dixon,2023-07-21,DELFI-L101: Monitoring Visit & Visit Report Tracker - IMV Report Metrics
CDM-396,Subtask,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-201,,Vincent Puga-Aragon,2023-07-26,Add S37 Sub-Ids
CDM-397,Subtask,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-145,,Vincent Puga-Aragon,2023-07-26,Remove Pages write out to gsheets for CPT
CDM-398,Task,Done,Done,,,CDM-79,,Eric Dixon,2023-08-01,DELFI-L101: Adhoc request - MM review of scan type variable for Cohort A subjects
CDM-399,Subtask,Done,Done,,,CDM-185,,Eric Dixon,2023-08-02,Add percent totals for imv report metrics
CDM-400,Subtask,Done,Done,,,CDM-333,,Eric Dixon,2023-08-04,"Re-apply dropped ""ClinOps Reviewer Date"""
CDM-401,Subtask,Done,Done,,,CDM-185,,Eric Dixon,2023-08-09,Add grand total row for all columns
CDM-402,Subtask,Done,Done,,,CDM-186,,Eric Dixon,2023-08-09,Medical Monitoring / ClinOps Pending Data Quality Reviews should not show dqr counts that are not ready for review
CDM-403,Subtask,Done,Done,,,CDM-348,,Eric Dixon,2023-08-23,"Add ""Staging Type"" variable to the Cancer Status Review"
CDM-404,Subtask,Done,Done,,,CDM-186,,Eric Dixon,2023-08-23,Include all site 102 and site 119 subjects to the priority review listing
CDM-405,Subtask,Done,Done,,,CDM-365,,Eric Dixon,2023-08-25,Add Cohort Assignment and Cancer Type
CDM-407,Subtask,Done,Done,,,CDM-185,,Eric Dixon,2023-08-28,Add upcoming and overdue columns for Counts of Report Status columns 
CDM-408,Task,To Do,,,,,,Vincent Puga-Aragon,2023-08-29,CDR Updates
CDM-409,Subtask,Done,Done,,,CDM-152,,Eric Dixon,2023-08-29,Remove duplicate records from listing
CDM-410,Subtask,Done,Done,,,CDM-186,,Eric Dixon,2023-08-29,Bug fix: remove duplicates causing mutate function to fail
CDM-411,Subtask,Done,Done,,,CDM-145,,Vincent Puga-Aragon,2023-08-30,Add logic for 4MFU and 12MFU Clario Data
CDM-412,Task,Dismissed,Done,,,CDM-79,,Eric Dixon,2023-08-30,DELFI-L101: Remove duplicates from all google sheet data quality review read in functions
CDM-413,Subtask,In Progress,,,,CDM-184,,Vincent Puga-Aragon,2023-09-05,Add 4MFU and 12MFU Derived Clario Workflow Data
CDM-414,Subtask,Dismissed,Done,,,CDM-341,,Eric Dixon,2023-09-07,"Subject 124-001 is pulling in the Unscheduled Visit ""Blood Sample Collection"" eCRF instead of Enrollment Visit eCRF"
CDM-415,Subtask,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-318,,Vincent Puga-Aragon,2023-09-08,Fix multiple 4MFU visit
CDM-416,Task,Done,Done,,,CDM-80,,Eric Dixon,2023-09-18,DELFI-L201 Surf Search Posit-Connect Report
CDM-417,Task,To Do,,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-80,,Vincent Puga-Aragon,2023-09-19,Add latest ALS to AWS directory
CDM-418,Task,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-80,,Vincent Puga-Aragon,2023-09-19,CDR Updates from August Meeting
CDM-419,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2023-09-20,Update priority column for end of year milestones 2023
CDM-420,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2023-09-20,Update cleaning metrics sheet based on end of year milestones 2023
CDM-421,Task,To Do,,Vincent Puga-Aragon,623cee92b75ca80070575861,,,Vincent Puga-Aragon,2023-09-26,CDR Cancer Details
CDM-422,Subtask,Done,Done,,,CDM-316,,Eric Dixon,2023-09-29,Replace UAT google sheets with Production google sheets 
CDM-423,Subtask,To Do,,,,CDM-416,,Eric Dixon,2023-10-19,Bug fix: Issue found in Surf_Searcher_Report when generating the tube_barcode_id selection list.
CDM-424,Subtask,Done,Done,,,CDM-348,,Eric Dixon,2023-10-20,"Update ""Ready for Review"" column to include site 300 and cohort a edge cases "
CDM-425,Subtask,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-318,,Vincent Puga-Aragon,2023-10-26,Add MM tab to Clario Case Tracker
CDM-426,Task,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-80,,Vincent Puga-Aragon,2023-11-01,Provisional Cancer Weekly Summary
CDM-427,Subtask,Done,Done,,,CDM-152,,Eric Dixon,2023-11-01,"Update ""Ready for Review"" column to include site 300"
CDM-428,Subtask,Done,Done,,,CDM-278,,Eric Dixon,2023-11-01,Update Evaluation variable to identify L101 V1 Re-Run subject list
CDM-429,Task,To Do,,Vincent Puga-Aragon,623cee92b75ca80070575861,,,Vincent Puga-Aragon,2023-11-02,Programmatic DQR Gsheet
CDM-430,Task,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,,,Vincent Puga-Aragon,2023-11-07,December CDR Updates
CDM-431,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2023-11-09,Add cleaning metrics for the L101 V1 Rerun participants 
CDM-432,Task,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-80,,Vincent Puga-Aragon,2023-11-13,General Comments DQR Listing
CDM-434,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2023-11-29,Add new priority for Cohort A subjects included in CT
CDM-435,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2023-11-29,"Update Clean_Status_FU derivation so that L101 V1 Rerun participants enrolled after 31Oct2022 are no longer labeled ""Not Applicable"""
CDM-436,Task,Done,Done,,,CDM-79,,Eric Dixon,2023-12-06,DELFI-L101 V1 Rerun Clean Status List Generation 
CDM-437,Subtask,Done,Done,,,CDM-436,,Eric Dixon,2023-12-06,DELFI-L101 V1 Rerun Clean Status List Generation 08DEC2023
CDM-438,Subtask,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-426,,Vincent Puga-Aragon,2023-12-07,Fix order of visit status
CDM-439,Task,To Do,,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-80,,Vincent Puga-Aragon,2023-12-11,L201 EDC-LIMS Monthly Metrics
CDM-440,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2023-12-11,Evaluation Column: Remove references to OCT 31
CDM-441,Subtask,Done,Done,,,CDM-278,,Eric Dixon,2023-12-13,Update blood_collection_date to new variable name BCDAT
CDM-442,Task,Done,Done,,,CDM-79,DQR_Listings,Eric Dixon,2023-12-19,DELFI-L101: Chest CT Scan Type Cohort Indeterminate Reconciliation
CDM-443,Subtask,Dismissed,Done,,,CDM-436,,Eric Dixon,2024-01-02,DELFI-L101 V2 Rerun L101 V1 Rerun (Second Informal Release) Clean Status List Generation 02JAN2024
CDM-444,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-01-04,Cleaning Metrics Tab: Remove 2023 EOY Goal related metric columns & Add in Overall Clean Metrics for L101 V1 Rerun release
CDM-445,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-01-08,Update priority column to remove EOY Goal priorities
CDM-446,Subtask,Done,Done,Vincent Puga-Aragon,623cee92b75ca80070575861,CDM-318,,Vincent Puga-Aragon,2024-01-08,Add Confirmed Cancer Tracker
CDM-447,Subtask,Done,Done,,,CDM-152,,Eric Dixon,2024-01-08,Add Staging Type column
CDM-448,Task,Done,Done,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-79,DQR_Listings,Eric Dixon,2024-01-09,DELFI-L101: Lung Cancer TNM vs Stage Review
CDM-449,Task,To Do,,Vincent Puga-Aragon,623cee92b75ca80070575861,,,Vincent Puga-Aragon,2024-01-12,12MFU Expected Monthly Cumulative Pcts
CDM-450,Task,To Do,,Vincent Puga-Aragon,623cee92b75ca80070575861,,,Vincent Puga-Aragon,2024-01-12,January CDR Updates
CDM-451,Subtask,Done,Done,,,CDM-186,,Eric Dixon,2024-01-16,Add Evaluation Column to the tracker
CDM-452,Subtask,Done,Done,,,CDM-333,,Eric Dixon,2024-01-19,Update listing to only include 12 Month Medical Record Reviews completed and SDV'd by July 14th 2023
CDM-453,Subtask,Done,Done,,,CDM-448,,Eric Dixon,2024-01-24,Add ADCH derived cancer stage column
CDM-454,Subtask,Done,Done,,,CDM-278,,Eric Dixon,2024-02-01,Update FU_12M_Expected variable for March 22nd data release date
CDM-455,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-02-05,Update Clean_Status_FU remove reference to Evaluation
CDM-456,Subtask,Done,Done,,,CDM-448,,Eric Dixon,2024-02-12,Add cases missing overall stage and m score for review
CDM-457,Task,Done,Done,,,CDM-79,DQR_Listings,Eric Dixon,2024-02-14,DELFI-L101: Buried Data Field Report
CDM-458,Subtask,Done,Done,,,CDM-457,,Eric Dixon,2024-02-14,Update join function to allow for empty tables
CDM-459,Subtask,Done,Done,,,CDM-348,,Eric Dixon,2024-02-29,Update Ready for Review column for Cohort A participants
CDM-460,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-03-06,Update Evaluation column and cleaning metrics to include LDT CT/CV participants
CDM-461,Subtask,Dismissed,Done,,,CDM-262,,Eric Dixon,2024-03-14,Add function to clear the Subject Summary sheet before writing out updated table
CDM-462,Subtask,Done,Done,,,CDM-278,,Eric Dixon,2024-04-05,Update the export_clinical_data file to include the newly added blood collection fields
CDM-463,Subtask,Dismissed,Done,,,CDM-436,,Eric Dixon,2024-04-16,DELFI-L101 V2 Rerun L101 V1 Rerun (Formal Release) Clean Status List Generation 17APR2024
CDM-464,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-05-02,Update Evaluation Column and Priority Column
CDM-465,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-05-02,Update Cleaning Metrics to remove L101 Rerun and LDT CT-CV sections
CDM-466,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-05-02,Create Cohort C Cleaning Metrics sheet
CDM-467,Epic,To Do,,,,,,Erica Peters,2024-06-20,DELFI-L301
CDM-468,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-06-20,Create Chapter 1 Tracker
CDM-469,Task,Done,Done,Payam Khodabakhshi,624761f91da0e100713b0ac3,,,Pavlova Nalley,2024-06-26,Update metrics/dashboard to reflect 12MFU visit expectation
CDM-470,Subtask,Done,Done,,,CDM-352,,Eric Dixon,2024-07-02,Add remove_duplicates to gcptools gs_read function to remove duplicate records
CDM-471,Task,Done,Done,Payam Khodabakhshi,624761f91da0e100713b0ac3,CDM-80,,Pavlova Nalley,2024-07-08,Update 12M FUP Report
CDM-472,Subtask,Dismissed,Done,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-168,,Pavlova Nalley,2024-07-08,DQR Listings - L201 Add Consent Version
CDM-473,Subtask,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-148,,Pavlova Nalley,2024-07-08,DQR Listings - L201 Add consent date to listing
CDM-474,Subtask,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-318,,Pavlova Nalley,2024-07-08,DQR Listings - L201 Add a column in 4 and 12 mo tabs to note DELFI re-review complete 
CDM-475,Task,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,,,Pavlova Nalley,2024-07-08,DQR Listings - L201 Lung Cancer Staging TNM vs Group Stage review
CDM-476,Task,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,,,Pavlova Nalley,2024-07-08,DQR Listings - L201 Lung cancer histology
CDM-477,Task,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,,,Pavlova Nalley,2024-07-08,DQR Listings - L201 Check CT scan for similar/duplicate day
CDM-478,Task,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-80,,Pavlova Nalley,2024-07-09,DQR Listings - L201 Calculated Values 
CDM-479,Task,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-80,,Pavlova Nalley,2024-07-09,DQR Listings - L201 Eligibility PD Listing
CDM-480,Task,Done,Done,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-80,,Payam Khodabakhshi,2024-05-08,L201: CPT: Completion Status
CDM-481,Task,To Do,,Erica Peters,627d4ac1f29dcb0068f9a5e1,,,Erica Peters,2024-07-12,"TS: Update CPS checker logic BIL, ALB, INR"
CDM-482,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-07-12,DELFI-L301: Build Chapter 2 Checker
CDM-483,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-07-15,DELFI-L301: Update Chapter 1 Checker to include new Medrio source file path
CDM-484,Task,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-80,,Pavlova Nalley,2024-07-16,DQR Listings - L201 Reconcile Duplicate Lung Cancers 
CDM-485,Task,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-80,,Pavlova Nalley,2024-07-16,DQR Listings - L201 12 M FUV and Disposition
CDM-486,Task,Done,Done,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-80,Ad_Hoc_Report|CDM-Tools|DQR_Listings,Pavlova Nalley,2024-07-16,DELFI-L201: Lung Rads Score Not Reported DQR
CDM-487,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-07-18,Update Evaluation Column for CV Q3 2024 release
CDM-488,Subtask,To Do,,,,CDM-262,,Eric Dixon,2024-07-18,Update Clean Status column: Not expected blood sample collection should not impact clean status
CDM-489,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-07-23,Create cleaning metrics for the CV Q3 2024 release
CDM-490,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-07-23,Update evaluation column to include sites that are closing out
CDM-491,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-07-29,Add Follow-up Expected date to 27JUL24
CDM-492,Task,To Do,,Payam Khodabakhshi,624761f91da0e100713b0ac3,CDM-80,,Pavlova Nalley,2024-07-31,L201: Missing 4 month follow up visit for PPD
CDM-493,Task,Done,Done,,,CDM-79,CPT_Component,Eric Dixon,2024-07-31,Medrio variables to be added to clinical_l101datar 
CDM-494,Subtask,Done,Done,,,CDM-493,,Eric Dixon,2024-07-31,Add MUPRDIAG to clinical_l101datar pipeline
CDM-495,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-07-31,Update Clean Status Column to reference new expected follow-up date
CDM-496,Subtask,To Do,,,,CDM-262,,Eric Dixon,2024-07-31,Update Cleaning Metrics - CVQ3_L101 to include % of cases with at lease 1 evaluable aliquot
CDM-497,Subtask,Done,Done,,,CDM-186,,Eric Dixon,2024-08-06,Bug fix: gen_ret_status_counts function
CDM-498,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-08-06,Update evaluations column to reference final sample selection listing from CDS
CDM-499,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-08-06,Add combined cleaning metrics table for CVQ3 participants
CDM-500,Task,Dismissed,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-08-07,L301: Create L301 Bulk Upload Pre-Checker
CDM-501,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-08-07,Update priority column to reference upcoming site visit schedule
CDM-502,Subtask,Dismissed,Done,,,CDM-442,,Eric Dixon,2024-08-08,Create a new sheet to track the Chest CT Scan type for Cohort B participants in the L101 CV Q3 2024 release.
CDM-503,Task,Done,Done,,,CDM-79,DQR_Listings,Eric Dixon,2024-08-08,DELFI-L101: Chest CT Scan Type CV Q3 2024 Review
CDM-504,Subtask,Done,Done,,,CDM-503,,Eric Dixon,2024-08-09,Refactor code for CV_Q3_2024 scan type review
CDM-505,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-08-12,L301: Update Chapter 1 Checker for DARTNet
CDM-506,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-08-12,L301: Update Chapter 2 Checker for DARTNet
CDM-507,Subtask,Done,Done,,,CDM-365,,Eric Dixon,2024-08-20,Fix aft report generation to include gcptools and awstools
CDM-508,Task,To Do,,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-80,,Pavlova Nalley,2024-08-23,DQR Listings - L201 Disposition Cross Check
CDM-509,Task,Dismissed,Done,,,CDM-79,,Eric Dixon,2024-09-05,DELFI-L101 CV Q3 2024 Clean Subjects List Generation
CDM-510,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-09-17,"Update Evaluation Column, Priority Column, and Add Cleaning Metrics table for site closure and cro onboarding"
CDM-511,Task,To Do,,Pavlova Nalley,712020:4dffda00-7b04-49db-93f2-6c50d18d8218,CDM-80,,Pavlova Nalley,2024-09-19,L201 Metric Report Update Missing Forms
CDM-512,Task,Done,Done,Payam Khodabakhshi,624761f91da0e100713b0ac3,CDM-80,,Pavlova Nalley,2024-09-24,L201 Remove sites 1084 and 1054 from all metrics reports and dashboards
CDM-513,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,,,Erica Peters,2024-09-27,Create L301 Clean Patient Tracker
CDM-514,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,,,Erica Peters,2024-09-27,Create System Query Report
CDM-515,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-10-09,Create DQR: Lung cancer diagnosis of 2022 or later.
CDM-516,Task,Done,Done,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-80,CDM-Tools|DQR_Listings,Emily Larsen,2024-10-18,L201 DQR Protocol Deviation Listing Updates
CDM-517,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-10-21,Create participant id creation tracker
CDM-518,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-10-21,Create Outcomes collector and sorter
CDM-519,Task,To Do,,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-10-22,DQR: date of last practice visit query manager
CDM-520,Task,To Do,,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-10-22,DQR: enrollment date manager
CDM-521,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-10-22,DQR: outcomes data checker
CDM-522,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-10-22,DQR: FLL data checker
CDM-523,Task,To Do,,,,CDM-80,DQR_Listings,Eric Dixon,2024-10-25,DELIF-L201: Duplicate records found on Late Forms Listing
CDM-524,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-10-29,L301: Various small fixes.
CDM-525,Task,Done,Done,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-79,DQR_Listings,Eric Dixon,2024-11-06,DELFI-L101: GRN Report
CDM-526,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2024-11-13,SSHC specific clean patient tracker
CDM-527,Subtask,Done,Done,,,CDM-516,,Eric Dixon,2024-11-18,Add script to cdm_monorepo that uploads ppd deviations file to s3
CDM-528,Subtask,Done,Done,,,CDM-493,,Eric Dixon,2024-11-20,Add new fields from Medrio v21 update
CDM-529,Task,To Do,,,,,,Pavlova Nalley,2024-11-20,L201 DQR Listings - Similar Participant Data Review
CDM-530,Task,To Do,,,,,,Pavlova Nalley,2024-11-20,L201 DQR Listings - Patient Profiles
CDM-531,Task,To Do,,,,,,Pavlova Nalley,2024-11-20,L201 DQR Listings - Exclusion 3-8 
CDM-532,Task,Done,Done,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-80,CDM-Tools,Eric Dixon,2024-11-20,DELFI-L201: EDC Incomplete Forms Table
CDM-533,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2024-11-20,Remove NYU FANSS participants from populating CPT
CDM-534,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,,,Erica Peters,2024-12-02,4ITLR: create AJCC lung cancer check
CDM-535,Task,Done,Done,Payam Khodabakhshi,624761f91da0e100713b0ac3,,,Alissa Konicki,2024-12-05,Onom: Add Imaging export checks to DQR
CDM-536,Task,In Progress,,Payam Khodabakhshi,624761f91da0e100713b0ac3,,,Alissa Konicki,2024-12-09,Onom DQR Checks: (1) Primary Outcomes tab
CDM-537,Subtask,Done,Done,,,CDM-516,,Eric Dixon,2024-12-11,Write exports of full DELFI Protocol Deviations to s3
CDM-538,Task,To Do,,,,,,Pavlova Nalley,2024-12-12,L201 CPT Update - Participant Numbers
CDM-539,Task,To Do,,,,,,Pavlova Nalley,2024-12-12,L201 CPT Update - Inactivated Participants
CDM-540,Task,To Do,,,,,,Pavlova Nalley,2024-12-12,L201 CPT Update - Sort Order for Participants
CDM-541,Task,To Do,,,,,,Pavlova Nalley,2024-12-12,L201 CPT Update - Missing Participants
CDM-542,Task,To Do,,,,,,Pavlova Nalley,2024-12-12,L201 CPT Update - Overall Clean Status
CDM-543,Subtask,Done,Done,Eric Dixon,61df05f8ce3652006a2c82d2,CDM-145,,Pavlova Nalley,2024-12-12,L201 CPT New Requests x6
CDM-544,Task,To Do,,,,CDM-80,,Eric Dixon,2024-12-16,DELFI-L201: Refactor CDM files to incorporate Clario Reports v2.0
CDM-545,Task,In Progress,,Payam Khodabakhshi,624761f91da0e100713b0ac3,,,Alissa Konicki,2024-12-16,Onom DQR Checks: (2) Baseline Characteristics 
CDM-546,Task,Dismissed,Done,,,CDM-79,,Eric Dixon,2024-12-18,DELFI-L101: Premier Report Extraction Adhoc report
CDM-547,Subtask,Done,Done,,,CDM-348,,Eric Dixon,2024-12-20,Update Review Ready variable to remove report and crf SDV requirement
CDM-548,Subtask,Done,Done,,,CDM-348,,Eric Dixon,2024-12-20,Add new fields from cohort assignment eCRF for review
CDM-549,Subtask,Done,Done,,,CDM-152,,Eric Dixon,2024-12-20,Update Review Ready variable to remove Report and CRF SDV requirement
CDM-550,Subtask,Done,Done,,,CDM-152,,Eric Dixon,2024-12-20,Add new fields from 12 Month Medical Record Review eCRF for review
CDM-551,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2025-01-08,L301: Create data stitcher
CDM-552,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2025-01-23,Form Status report
CDM-553,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2025-01-24,Add FLL tracker and Outcomes Wrangler to Dagster pipeline
CDM-554,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2025-01-27,DQR: Years Since Quit = 0
CDM-555,Subtask,In Progress,,,,CDM-503,,Eric Dixon,2025-01-31,DELFI-L101: Chest CT Scan Type CV Q3 2024 Review - Remove Evaluation from final join 
CDM-556,Subtask,Done,Done,,,CDM-448,,Eric Dixon,2025-01-31,DELFI-L101 Lung Cancer Diagnosis TNM & Stage Review: Remove Evaluation from final join 
CDM-557,Subtask,Done,Done,,,CDM-181,,Eric Dixon,2025-02-03,Add Cohort Indeterminate Cases to track conversion to the alternative workflow
CDM-558,Subtask,Done,Done,,,CDM-262,,Eric Dixon,2025-02-03,Update CRO Sites Transition & Site Closures google sheet url
CDM-559,Task,Done,Done,Erica Peters,627d4ac1f29dcb0068f9a5e1,CDM-467,,Erica Peters,2025-02-05,L301: Ops MA data crawler
